id,userId,posSystem,posItemId,posItemName,variationName,inventoryId,createdAt
449,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,QXFF3PU76BH2ES3G7M32CMIH,DAS Energi Menu,Water,110,2026-04-03 13:38:37.815259
450,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,XIEIRUW32HZ7PT2QNJY76VAH,DAS Energi Menu,Classic Limeade,,2026-04-03 13:38:37.815259
451,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,CSLKQTRJK5ZYBVPUUL4G2BJI,DAS Energi Menu,Classic Lemonade,,2026-04-03 13:38:37.815259
452,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,5QB47ZEFYO6DTWCJXFEPXGDB,DAS Energi Menu,SF Lemonade,,2026-04-03 13:38:37.815259
453,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,KW2553ZPEK3W7HIGYELCSERG,DAS Energi Menu,SF Limeade,,2026-04-03 13:38:37.815259
454,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,3QPBUK7X5HEKN4H42EEGXCRG,DAS Energi Menu,Princess Peach,,2026-04-03 13:38:37.815259
455,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,ZNGX6ZEXJJ6RJQXO2BZPJBSZ,DAS Energi Menu,Blue Lagoon,,2026-04-03 13:38:37.815259
456,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,XXWA5WIMESZVWNOLXJZ45XLO,DAS Energi Menu,Arnold Palmer,,2026-04-03 13:38:37.815259
457,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,NMHX5EW46EV6KME6MDTVGXBF,DAS Energi Menu,Cherry Limeade,,2026-04-03 13:38:37.815259
458,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,YAUDVCPJ5M3J3Y2CQU5XPDSY,Das Energi Refills,Water,110,2026-04-03 13:38:37.815259
459,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,4B2JRQUI6RFU5S3ACPSNSCFQ,Das Energi Refills,Classic Lemonade,,2026-04-03 13:38:37.815259
460,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,LUDHJMKXH4YOR4IYMBDEX4N6,Das Energi Refills,Classic Limeade,,2026-04-03 13:38:37.815259
461,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,D2LRDXSBYY2ETIXRZAOJ7EVO,Das Energi Refills,SF Lemonade,,2026-04-03 13:38:37.815259
462,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,R5LTPIDQNIW4GX3BHFV3OIZX,Das Energi Refills,SF Limeade,,2026-04-03 13:38:37.815259
463,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,BJY6I5VI4FITDOX3JZLQJ5NA,Das Energi Refills,Princess Peach,,2026-04-03 13:38:37.815259
464,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,EVRNXHJSNYKBFBM2SUG5U3WE,Das Energi Refills,Blue Lagoon,,2026-04-03 13:38:37.815259
465,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,BT3YOWP7D6A3MSFOOOQWQL5F,Das Energi Refills,Arnold Palmer,,2026-04-03 13:38:37.815259
466,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,TPN3WJ55V3SSXDZ6OUFLAO5L,Das Energi Refills,Cherry Limeade,,2026-04-03 13:38:37.815259
467,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,HQQ3GEG2ZUOKGABF5266E5EO,POG,Regular,,2026-04-03 13:38:37.815259
468,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,W2KPXK5MDC3RSXGZ5VXQUGCF,POG,Refill,,2026-04-03 13:38:37.815259
469,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,QQDR7POJSZXMAUHQIXDWKP4G,Sweetened Condensed Milk,Regular,116,2026-04-03 13:38:37.815259
470,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,CMRKJGLM2BT2OTAYMYHGIXYR,Cup,Regular,108,2026-04-03 13:38:37.815259
471,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,QRNBN2A2DZWEPZSQ7KTK63NC,St. Patty's Day,The Leprechaun,,2026-04-03 13:38:37.815259
472,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,TL7I4W2PFMJZ4Z2PMXEWIDZF,St. Patty's Day,Pot O Gold,,2026-04-03 13:38:37.815259
473,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,2K7S3DKVAX2NZSUMUMI5OMAG,St. Patty's Day,The Emerald Dragon,,2026-04-03 13:38:37.815259
474,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,B4ERM4QI4RTRBLIHOHQNX4BL,St. Patty's Day,Orange Clover,,2026-04-03 13:38:37.815259
475,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,Q3SZKT4Y7TNCQ5QHLD7KCQYM,St. Patty's Day,Pinch Me,,2026-04-03 13:38:37.815259
476,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,WQ7SFKCBKBPL2BXMECC77P4X,St. Patty's Day,SF Pinch Me,,2026-04-03 13:38:37.815259
477,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,VK2LVHVVY6CCIGV7BPN4B4FW,St. Patty's Day Refills,The Leprechaun,,2026-04-03 13:38:37.815259
478,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,AJ3EZMGWKXZYQKDZTFG4JPMO,St. Patty's Day Refills,Pot O Gold,,2026-04-03 13:38:37.815259
479,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,QDWK7KASB7L6ZY7YA6QNG7Z3,St. Patty's Day Refills,The Emerald Dragon,,2026-04-03 13:38:37.815259
480,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,3HD6GBOSAYZXQDXWQBFZDXGQ,St. Patty's Day Refills,Orange Clover,,2026-04-03 13:38:37.815259
481,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,XV2SMX24UEMJAGQLWZFKR3BM,St. Patty's Day Refills,Pinch Me,,2026-04-03 13:38:37.815259
482,92193a1d-52d5-4c20-ba07-0ecea6e0245b,square,JE2FWQSPQPU3BBYGWMUDJHJ3,St. Patty's Day Refills,SF Pinch Me,,2026-04-03 13:38:37.815259
